Keyword,Job Title,Company,Date Posted,Salary,Experience,Skills,Description
devops,Azure DevOps Engineer,"Architecture in Motion, All Cities , Pakistan",,,3 Years,"Bash, Ansible, Terraform, Infrastructure as Code, Arm Templates, Problem-Solving, Azure DevOps, Powershell, Azure Monitor, Application Insights, Python, Security Best Practices, Compliance Frameworks, CI/CD Pipeline Management","The Azure DevOps Engineer will be a vital member of the technology team, responsible for automating and enhancing development and deployment.."
devops,Senior Level DevOps Engineer,"Binary Point, Lahore , Pakistan",,175K - 400K,2 Years,"Bash, Python Framework Command, DOCKER, Kubernetes","In this role, you will be responsible for closing sales and driving business growth through the effective use of DevOps solutions and script.."
devops,DevOps/MLOps Engineer,"Inspurate Business Services, Karachi , Pakistan",,90K - 90K,2 Years,"Agile, SCRUM, Jenkins, DOCKER, Kubernetes, Version Control (GIT), Terraform, Cloudformation, Gitlab CI, Infrastructure as Code, CI/CD pipelines, AWS Sagemaker, English Communication, Github Actions, MLFlow, Google Vertex AI, Grafana), Container security, Automation, Monitoring tools (Prometheus, MLOps workflows",IBS (Inspurate Business Services) is looking for a talented DevOps/MLOps Engineer to improve and streamline deployment pipelines for both we..
devops,Senior DevOps Engineer,"Xfinitive, Karachi , Pakistan",,,2 Years,"VPN, Networking Concepts, AWS, S3, Route 53, RDS, ECS, Containerization, EC2, Jenkins, Zabbix, DOCKER, Agile/Scrum, Grafana, CloudFront, Prometheus, Cloudformation, Monitoring solutions, Infrastructure as Code, EKS, Bitbucket Pipelines, Github Actions, AWS CodePipeline, Transit Gateway, CI/CD automation, multi-cloud environments, UptimeRobot, BetterStack","Xfinitive is seeking a Senior DevOps Engineer to join their team full-time on-site in Karachi, Pakistan. The ideal candidate will be respons.."
devops,Senior Software & DevOps Engineer,"MTP Mayfair Technology Partners, All Cities , Pakistan",,,3 Years,"Restful APIs, System Design, AWS, Microservices Architecture, NoSQL, GO, Jenkins, Ansible, DOCKER, CCHANNEL/.NET, Kubernetes, GCP, Terraform, Gitlab CI, CI/CD pipelines, SQL, Azure, Github Actions, MERN Stack, Python, Java, PHP",We are looking for a Senior Software Engineer to join our team in a hybrid role that blends software development with DevOps responsibilitie..
devops,Junior Operations and DevOps Generalist,"CODE Informatics, Multan , Pakistan",,,2 Years,"Scripting Languages, Operational processes, Git Version Control, Excel or Google Sheets, Project Tracking and Reporting, Automation, Cloud platforms (GCP or AWS), Command-line interface (CLI) tools",We are looking for a motivated professional to join our team in a hybrid DevOps and Operations role. This position is ideal for someone who ..
devops,Executive DT Software Engineering & DevOps,"Zong, Islamabad , Pakistan",,,2 Years,"رعاية المرضى, Result Oriented, Communication Skills, different versions of Android, Patterns, Analytical Skills, Threading, Strong Knowledge of Android SDK, and best practices., Strong knowledge of Android UI design principles, And Performance Tuning., Interpersonal Skills, Time Management, Experience with offline storage, design and development activities., and how to deal with different screen sizes., Familiarity with RESTful APIs to connect Android, Ability to understand business requirements and, Demonstrable experience In Web Socket/Socket.io/, Familiarity with related Latest tools/Libraries.","We are seeking a skilled Mobile Application Developer with expertise in Flutter and native Android development to design, develop, test, deb.."
devops,DevOps Engineer | Surveillance SRE | Senior Associate,"Macquarie Group, All Cities , Pakistan",,,2 Years,"Bash, GITHUB, Cost Optimization, Asset Inventory Management, Configuration Management, Jenkins, Grafana, Incident Response, Prometheus, Integration Engineering, AWS Cloud infrastructure, Workflow Automation, Argo CD, Infrastructure-as-Code, Python, Security Best Practices, PowerShell), CI/CD pipeline design and implementation, Monitoring and observability, Automation scripting (Shell",Join Macquarie’s Financial Risk Technology team and become part of a global financial services group renowned for over fifty years of consis..
devops,DevOps Engineer,"Contour Software, Karachi , Pakistan",,,3 Years,,"Job Role:       
We are looking for additional help on our technical team to monitor and maintain internal and customer systems..."
devops,Associate/Expert DevOps CVM & Contextual Marketing (proactive pipeline),"Jazz, Islamabad , Pakistan",,,3 Years,"Netezza, HTML, Sampling, Communication Skills, Teradata, Customer Value Management (CVM), Web Services (SOAP/REST), Data Segmentation, Problem-Solving, CSS, PowerPoint), Microsoft Office (Excel, campaign scheduling, Java, Oracle, Kafka Streams, Campaign and offer administration, Custom attribute setup, Offer templates, Table catalog management, Database mapping, Audience level creation, User variables, Derived fields, Contact and response history setup, IBM IIB Middleware, Unica eMessage, IBM Silverpop, Digital channel integrations, Linux and Unix scripting, CMS campaign design and administration, Contextual Marketing, Campaign-level aggregators, Customer macros and triggers",An experienced DevOps professional with a focus on Customer Value Management (CVM) and Contextual Marketing is needed for a full-time positi..
devops,Full Stack Engineer - React / Next.js / Node.js / AWS DevOps,"AZ Technologies, Lahore , Pakistan",,150K - 300K,3 Years,"Nodejs, React Js, DevOps","We are hiring a Fullstack Engineer (React/Next.js, Node.js, AWS DevOps) with 2–3 years of experience. This role is focused on backend + fron.."
devops,Full Stack Developer,"Bohzo Ltd, Lahore , Pakistan",,150K - 200K,Less than 1 Year,"iOS Development, Restful APIs, DevOps, React Native, Next.JS","We’re looking for a hands-on full-stack developer who can own both frontend and backend development, shipping production-ready code quickly..."
devops,Software Engineer,"Siriz Apps, Lahore , Pakistan",,,2 Years,"ASP.net, Git, SOAP, MVC, Entity FrameWork, Web API, Swagger, Azure DevOps, Open Api, Micro Services Arch",We are looking for an experienced Software Engineer with .NET expertise to join our team. If you're a problem-solver with a passion for crea..
devops,Python Developer,"Brown Tech Int, Lahore , Pakistan",,,2 Years,"Git, Mongodb, PostgreSQL, Django, API Development, HTML, Database Management, Flask, AWS, DevOps, CI/CD, Google Cloud Platform (GCP), CSS, Fastapi, Python, JavaScript","We are looking for a Python Developer with 1.5 to 2 years of experience to join our team in Lahore. This is a full-time, on-site position th.."
devops,Software Engineer Executive,"Telenor Group, Islamabad , Pakistan",,,2 Years,"Transact-SQL, Git, HTTP, Responsive Design, Gulp, SASS/LESS, Object-oriented programming, Redux, Razor View Engine, CI/CD, Performance Testing Tools, React Hooks, React, CSS, HTML5, Context API, RESTful Api, Browser-based Debugging, Azure DevOps, .Net MVC, Redux Toolkit, DevOps Methodologies, RTK Query, SQL Server, TypeScript, JavaScript, CCHANNEL, ASP.NET / ASP.NET Core MVC, Entity Framework / Entity Framework Core, HTML Helpers, page layout templates, CORS, security headers, browser caching, Webpack 5, Azure Application Insights (preferred), Optimizely CMS (preferred)",Telenor Shared Services Pakistan is looking for a motivated Software Engineer to join their IT Expert Services team in Islamabad. This role ..
devops,,,,,,,
devops,,,,,,,
devops,,,,,,,
devops,,,,,,,
devops,,,,,,,
devops,DevOps Instructor,"PNY Trainings, Lahore , Pakistan",,16K - 16K,2 Years,"SCRUM, Communication Skills, Azure DevOps, DevOps Knowledge","We are seeking a skilled and passionate DevOps Instructor to train students in modern DevOps practices, tools, and workflows. The instructor.."
devops,DevOps Engineer,"Broadstone Technologies, Lahore , Pakistan",,,2 Years,"LINUX, AWS, Jenkins, DOCKER, Azure, Python",Broadstone Technologies is looking for a creative and motivated person for the position of DevOps Engineer. If you are a self-starter who is..
devops,Devops Engineer,"Experian Information Solutions, Hyderabad , Pakistan",,,2 Years,"Networking Concepts, GITHUB, BitBucket, DevOps, Agile Methodologies, GitLab, Kubernetes, AWS Codedeploy, Terraform, Solutions Architect, Harness, Azure, Powershell, AWS Codebuild, Python), Containerization (Docker, Scripting (bash, DevSecOps practices, Cloud-native solutions on AWS, or Google Cloud, CI/CD pipeline setup (Jenkins, Azure Pipelines), Infrastructure as Code (CloudFormation, AWS CDK), Amazon EKS), Cloud security principles and IAM policy design, Sprint planning and retrospectives in Agile, Preferred: GitLab and GitHub Actions, Preferred: Serverless architectures, Preferred: AI/ML tools integration in DevOps, Preferred: FinOps and cloud cost optimization, Preferred: AWS certifications (Cloud Practitioner, DevOps Engineer), Preferred: Generative AI (GenAI) in DevSecOps and","We are looking for a motivated DevOps Engineer to join our Credit & Verification Services team, driving cloud modernization efforts. This ro.."
devops,DevOps Engineer,"Octacer, All Cities , Pakistan",,200K - 200K,3 Years,"Monitoring, Bash Scripting, RELIABILITY ENGINEERING, DOCKER, Powershell Scripting, Infrastructure as Code, Azure DevOps, Azure Kubernetes Service (AKS), Automation, CI/CD pipeline creation, Cloud-native deployment","Octacer, a technology company based in Pakistan with a global client portfolio, focuses on custom product development, multi-tenant ERP solu.."
devops,Lead Devops Engineer,"Experian Information Solutions, Hyderabad , Pakistan",,,6 Years,"DNS, AWS, Agile Methodologies, Google Cloud, GitLab, DOCKER, Harness, Bitbucket Pipelines, Azure, Github Actions, Powershell, AWS CDK, Routing, GitOps, Python), Infrastructure as Code (Terraform, Firewalls, Scripting (bash, CI/CD tools (Jenkins, Serverless architectures (AWS Lambda, DevSecOps practices, WAFs), CloudFormation), cloud-native solutions, Azure Pipelines), Cloud security principles and IAM policy design, DevOps Engineer), DevOps leadership, AWS CodeBuild/CodeDeploy, Networking fundamentals (IP addressing, Kubernetes (Amazon EKS), Team leadership in Agile environments, GitHub Enterprise, Step Functions), AI/ML integration in DevOps, FinOps and cloud cost optimization, AWS certifications (Solutions Architect, Generative AI in DevSecOps","We are looking for a passionate DevOps Lead Engineer to join our Credit & Verification Services team in Hyderabad, working in a hybrid envir.."
devops,Azure DevOps Engineer,"Architecture in Motion, All Cities , Pakistan",,,3 Years,"Bash, Ansible, Terraform, Infrastructure as Code, Arm Templates, Problem-Solving, Azure DevOps, Powershell, Azure Monitor, Application Insights, Python, Security Best Practices, Compliance Frameworks, CI/CD Pipeline Management","The Azure DevOps Engineer will be a vital member of the technology team, responsible for automating and enhancing development and deployment.."
devops,Senior Level DevOps Engineer,"Binary Point, Lahore , Pakistan",,175K - 400K,2 Years,"Bash, Python Framework Command, DOCKER, Kubernetes","In this role, you will be responsible for closing sales and driving business growth through the effective use of DevOps solutions and script.."
devops,DevOps/MLOps Engineer,"Inspurate Business Services, Karachi , Pakistan",,90K - 90K,2 Years,"Agile, SCRUM, Jenkins, DOCKER, Kubernetes, Version Control (GIT), Terraform, Cloudformation, Gitlab CI, Infrastructure as Code, CI/CD pipelines, AWS Sagemaker, English Communication, Github Actions, MLFlow, Google Vertex AI, Grafana), Container security, Automation, Monitoring tools (Prometheus, MLOps workflows",IBS (Inspurate Business Services) is looking for a talented DevOps/MLOps Engineer to improve and streamline deployment pipelines for both we..
devops,Senior DevOps Engineer,"Xfinitive, Karachi , Pakistan",,,2 Years,"VPN, Networking Concepts, AWS, S3, Route 53, RDS, ECS, Containerization, EC2, Jenkins, Zabbix, DOCKER, Agile/Scrum, Grafana, CloudFront, Prometheus, Cloudformation, Monitoring solutions, Infrastructure as Code, EKS, Bitbucket Pipelines, Github Actions, AWS CodePipeline, Transit Gateway, CI/CD automation, multi-cloud environments, UptimeRobot, BetterStack","Xfinitive is seeking a Senior DevOps Engineer to join their team full-time on-site in Karachi, Pakistan. The ideal candidate will be respons.."
devops,Senior Software & DevOps Engineer,"MTP Mayfair Technology Partners, All Cities , Pakistan",,,3 Years,"Restful APIs, System Design, AWS, Microservices Architecture, NoSQL, GO, Jenkins, Ansible, DOCKER, CCHANNEL/.NET, Kubernetes, GCP, Terraform, Gitlab CI, CI/CD pipelines, SQL, Azure, Github Actions, MERN Stack, Python, Java, PHP",We are looking for a Senior Software Engineer to join our team in a hybrid role that blends software development with DevOps responsibilitie..
devops,Junior Operations and DevOps Generalist,"CODE Informatics, Multan , Pakistan",,,2 Years,"Scripting Languages, Operational processes, Git Version Control, Excel or Google Sheets, Project Tracking and Reporting, Automation, Cloud platforms (GCP or AWS), Command-line interface (CLI) tools",We are looking for a motivated professional to join our team in a hybrid DevOps and Operations role. This position is ideal for someone who ..
devops,Executive DT Software Engineering & DevOps,"Zong, Islamabad , Pakistan",,,2 Years,"رعاية المرضى, Result Oriented, Communication Skills, different versions of Android, Patterns, Analytical Skills, Threading, Strong Knowledge of Android SDK, and best practices., Strong knowledge of Android UI design principles, And Performance Tuning., Interpersonal Skills, Time Management, Experience with offline storage, design and development activities., and how to deal with different screen sizes., Familiarity with RESTful APIs to connect Android, Ability to understand business requirements and, Demonstrable experience In Web Socket/Socket.io/, Familiarity with related Latest tools/Libraries.","We are seeking a skilled Mobile Application Developer with expertise in Flutter and native Android development to design, develop, test, deb.."
devops,DevOps Engineer | Surveillance SRE | Senior Associate,"Macquarie Group, All Cities , Pakistan",,,2 Years,"Bash, GITHUB, Cost Optimization, Asset Inventory Management, Configuration Management, Jenkins, Grafana, Incident Response, Prometheus, Integration Engineering, AWS Cloud infrastructure, Workflow Automation, Argo CD, Infrastructure-as-Code, Python, Security Best Practices, PowerShell), CI/CD pipeline design and implementation, Monitoring and observability, Automation scripting (Shell",Join Macquarie’s Financial Risk Technology team and become part of a global financial services group renowned for over fifty years of consis..
devops,DevOps Engineer,"Contour Software, Karachi , Pakistan",,,3 Years,,"Job Role:       
We are looking for additional help on our technical team to monitor and maintain internal and customer systems..."
devops,Associate/Expert DevOps CVM & Contextual Marketing (proactive pipeline),"Jazz, Islamabad , Pakistan",,,3 Years,"Netezza, HTML, Sampling, Communication Skills, Teradata, Customer Value Management (CVM), Web Services (SOAP/REST), Data Segmentation, Problem-Solving, CSS, PowerPoint), Microsoft Office (Excel, campaign scheduling, Java, Oracle, Kafka Streams, Campaign and offer administration, Custom attribute setup, Offer templates, Table catalog management, Database mapping, Audience level creation, User variables, Derived fields, Contact and response history setup, IBM IIB Middleware, Unica eMessage, IBM Silverpop, Digital channel integrations, Linux and Unix scripting, CMS campaign design and administration, Contextual Marketing, Campaign-level aggregators, Customer macros and triggers",An experienced DevOps professional with a focus on Customer Value Management (CVM) and Contextual Marketing is needed for a full-time positi..
devops,Full Stack Engineer - React / Next.js / Node.js / AWS DevOps,"AZ Technologies, Lahore , Pakistan",,150K - 300K,3 Years,"Nodejs, React Js, DevOps","We are hiring a Fullstack Engineer (React/Next.js, Node.js, AWS DevOps) with 2–3 years of experience. This role is focused on backend + fron.."
devops,Full Stack Developer,"Bohzo Ltd, Lahore , Pakistan",,150K - 200K,Less than 1 Year,"iOS Development, Restful APIs, DevOps, React Native, Next.JS","We’re looking for a hands-on full-stack developer who can own both frontend and backend development, shipping production-ready code quickly..."
devops,Software Engineer,"Siriz Apps, Lahore , Pakistan",,,2 Years,"ASP.net, Git, SOAP, MVC, Entity FrameWork, Web API, Swagger, Azure DevOps, Open Api, Micro Services Arch",We are looking for an experienced Software Engineer with .NET expertise to join our team. If you're a problem-solver with a passion for crea..
devops,Python Developer,"Brown Tech Int, Lahore , Pakistan",,,2 Years,"Git, Mongodb, PostgreSQL, Django, API Development, HTML, Database Management, Flask, AWS, DevOps, CI/CD, Google Cloud Platform (GCP), CSS, Fastapi, Python, JavaScript","We are looking for a Python Developer with 1.5 to 2 years of experience to join our team in Lahore. This is a full-time, on-site position th.."
devops,Software Engineer Executive,"Telenor Group, Islamabad , Pakistan",,,2 Years,"Transact-SQL, Git, HTTP, Responsive Design, Gulp, SASS/LESS, Object-oriented programming, Redux, Razor View Engine, CI/CD, Performance Testing Tools, React Hooks, React, CSS, HTML5, Context API, RESTful Api, Browser-based Debugging, Azure DevOps, .Net MVC, Redux Toolkit, DevOps Methodologies, RTK Query, SQL Server, TypeScript, JavaScript, CCHANNEL, ASP.NET / ASP.NET Core MVC, Entity Framework / Entity Framework Core, HTML Helpers, page layout templates, CORS, security headers, browser caching, Webpack 5, Azure Application Insights (preferred), Optimizely CMS (preferred)",Telenor Shared Services Pakistan is looking for a motivated Software Engineer to join their IT Expert Services team in Islamabad. This role ..
devops,,,,,,,
devops,,,,,,,
devops,,,,,,,
devops,,,,,,,
devops,,,,,,,
devops,DevOps Instructor,"PNY Trainings, Lahore , Pakistan",,16K - 16K,2 Years,"SCRUM, Communication Skills, Azure DevOps, DevOps Knowledge","We are seeking a skilled and passionate DevOps Instructor to train students in modern DevOps practices, tools, and workflows. The instructor.."
devops,DevOps Engineer,"Broadstone Technologies, Lahore , Pakistan",,,2 Years,"LINUX, AWS, Jenkins, DOCKER, Azure, Python",Broadstone Technologies is looking for a creative and motivated person for the position of DevOps Engineer. If you are a self-starter who is..
devops,Devops Engineer,"Experian Information Solutions, Hyderabad , Pakistan",,,2 Years,"Networking Concepts, GITHUB, BitBucket, DevOps, Agile Methodologies, GitLab, Kubernetes, AWS Codedeploy, Terraform, Solutions Architect, Harness, Azure, Powershell, AWS Codebuild, Python), Containerization (Docker, Scripting (bash, DevSecOps practices, Cloud-native solutions on AWS, or Google Cloud, CI/CD pipeline setup (Jenkins, Azure Pipelines), Infrastructure as Code (CloudFormation, AWS CDK), Amazon EKS), Cloud security principles and IAM policy design, Sprint planning and retrospectives in Agile, Preferred: GitLab and GitHub Actions, Preferred: Serverless architectures, Preferred: AI/ML tools integration in DevOps, Preferred: FinOps and cloud cost optimization, Preferred: AWS certifications (Cloud Practitioner, DevOps Engineer), Preferred: Generative AI (GenAI) in DevSecOps and","We are looking for a motivated DevOps Engineer to join our Credit & Verification Services team, driving cloud modernization efforts. This ro.."
devops,DevOps Engineer,"Octacer, All Cities , Pakistan",,200K - 200K,3 Years,"Monitoring, Bash Scripting, RELIABILITY ENGINEERING, DOCKER, Powershell Scripting, Infrastructure as Code, Azure DevOps, Azure Kubernetes Service (AKS), Automation, CI/CD pipeline creation, Cloud-native deployment","Octacer, a technology company based in Pakistan with a global client portfolio, focuses on custom product development, multi-tenant ERP solu.."
devops,Lead Devops Engineer,"Experian Information Solutions, Hyderabad , Pakistan",,,6 Years,"DNS, AWS, Agile Methodologies, Google Cloud, GitLab, DOCKER, Harness, Bitbucket Pipelines, Azure, Github Actions, Powershell, AWS CDK, Routing, GitOps, Python), Infrastructure as Code (Terraform, Firewalls, Scripting (bash, CI/CD tools (Jenkins, Serverless architectures (AWS Lambda, DevSecOps practices, WAFs), CloudFormation), cloud-native solutions, Azure Pipelines), Cloud security principles and IAM policy design, DevOps Engineer), DevOps leadership, AWS CodeBuild/CodeDeploy, Networking fundamentals (IP addressing, Kubernetes (Amazon EKS), Team leadership in Agile environments, GitHub Enterprise, Step Functions), AI/ML integration in DevOps, FinOps and cloud cost optimization, AWS certifications (Solutions Architect, Generative AI in DevSecOps","We are looking for a passionate DevOps Lead Engineer to join our Credit & Verification Services team in Hyderabad, working in a hybrid envir.."
devops,Azure DevOps Engineer,"Architecture in Motion, All Cities , Pakistan",,,3 Years,"Bash, Ansible, Terraform, Infrastructure as Code, Arm Templates, Problem-Solving, Azure DevOps, Powershell, Azure Monitor, Application Insights, Python, Security Best Practices, Compliance Frameworks, CI/CD Pipeline Management","The Azure DevOps Engineer will be a vital member of the technology team, responsible for automating and enhancing development and deployment.."
devops,Senior Level DevOps Engineer,"Binary Point, Lahore , Pakistan",,175K - 400K,2 Years,"Bash, Python Framework Command, DOCKER, Kubernetes","In this role, you will be responsible for closing sales and driving business growth through the effective use of DevOps solutions and script.."
devops,DevOps/MLOps Engineer,"Inspurate Business Services, Karachi , Pakistan",,90K - 90K,2 Years,"Agile, SCRUM, Jenkins, DOCKER, Kubernetes, Version Control (GIT), Terraform, Cloudformation, Gitlab CI, Infrastructure as Code, CI/CD pipelines, AWS Sagemaker, English Communication, Github Actions, MLFlow, Google Vertex AI, Grafana), Container security, Automation, Monitoring tools (Prometheus, MLOps workflows",IBS (Inspurate Business Services) is looking for a talented DevOps/MLOps Engineer to improve and streamline deployment pipelines for both we..
devops,Senior DevOps Engineer,"Xfinitive, Karachi , Pakistan",,,2 Years,"VPN, Networking Concepts, AWS, S3, Route 53, RDS, ECS, Containerization, EC2, Jenkins, Zabbix, DOCKER, Agile/Scrum, Grafana, CloudFront, Prometheus, Cloudformation, Monitoring solutions, Infrastructure as Code, EKS, Bitbucket Pipelines, Github Actions, AWS CodePipeline, Transit Gateway, CI/CD automation, multi-cloud environments, UptimeRobot, BetterStack","Xfinitive is seeking a Senior DevOps Engineer to join their team full-time on-site in Karachi, Pakistan. The ideal candidate will be respons.."
devops,Senior Software & DevOps Engineer,"MTP Mayfair Technology Partners, All Cities , Pakistan",,,3 Years,"Restful APIs, System Design, AWS, Microservices Architecture, NoSQL, GO, Jenkins, Ansible, DOCKER, CCHANNEL/.NET, Kubernetes, GCP, Terraform, Gitlab CI, CI/CD pipelines, SQL, Azure, Github Actions, MERN Stack, Python, Java, PHP",We are looking for a Senior Software Engineer to join our team in a hybrid role that blends software development with DevOps responsibilitie..
devops,Junior Operations and DevOps Generalist,"CODE Informatics, Multan , Pakistan",,,2 Years,"Scripting Languages, Operational processes, Git Version Control, Excel or Google Sheets, Project Tracking and Reporting, Automation, Cloud platforms (GCP or AWS), Command-line interface (CLI) tools",We are looking for a motivated professional to join our team in a hybrid DevOps and Operations role. This position is ideal for someone who ..
devops,Executive DT Software Engineering & DevOps,"Zong, Islamabad , Pakistan",,,2 Years,"رعاية المرضى, Result Oriented, Communication Skills, different versions of Android, Patterns, Analytical Skills, Threading, Strong Knowledge of Android SDK, and best practices., Strong knowledge of Android UI design principles, And Performance Tuning., Interpersonal Skills, Time Management, Experience with offline storage, design and development activities., and how to deal with different screen sizes., Familiarity with RESTful APIs to connect Android, Ability to understand business requirements and, Demonstrable experience In Web Socket/Socket.io/, Familiarity with related Latest tools/Libraries.","We are seeking a skilled Mobile Application Developer with expertise in Flutter and native Android development to design, develop, test, deb.."
devops,DevOps Engineer | Surveillance SRE | Senior Associate,"Macquarie Group, All Cities , Pakistan",,,2 Years,"Bash, GITHUB, Cost Optimization, Asset Inventory Management, Configuration Management, Jenkins, Grafana, Incident Response, Prometheus, Integration Engineering, AWS Cloud infrastructure, Workflow Automation, Argo CD, Infrastructure-as-Code, Python, Security Best Practices, PowerShell), CI/CD pipeline design and implementation, Monitoring and observability, Automation scripting (Shell",Join Macquarie’s Financial Risk Technology team and become part of a global financial services group renowned for over fifty years of consis..
devops,DevOps Engineer,"Contour Software, Karachi , Pakistan",,,3 Years,,"Job Role:       
We are looking for additional help on our technical team to monitor and maintain internal and customer systems..."
devops,Associate/Expert DevOps CVM & Contextual Marketing (proactive pipeline),"Jazz, Islamabad , Pakistan",,,3 Years,"Netezza, HTML, Sampling, Communication Skills, Teradata, Customer Value Management (CVM), Web Services (SOAP/REST), Data Segmentation, Problem-Solving, CSS, PowerPoint), Microsoft Office (Excel, campaign scheduling, Java, Oracle, Kafka Streams, Campaign and offer administration, Custom attribute setup, Offer templates, Table catalog management, Database mapping, Audience level creation, User variables, Derived fields, Contact and response history setup, IBM IIB Middleware, Unica eMessage, IBM Silverpop, Digital channel integrations, Linux and Unix scripting, CMS campaign design and administration, Contextual Marketing, Campaign-level aggregators, Customer macros and triggers",An experienced DevOps professional with a focus on Customer Value Management (CVM) and Contextual Marketing is needed for a full-time positi..
devops,Full Stack Engineer - React / Next.js / Node.js / AWS DevOps,"AZ Technologies, Lahore , Pakistan",,150K - 300K,3 Years,"Nodejs, React Js, DevOps","We are hiring a Fullstack Engineer (React/Next.js, Node.js, AWS DevOps) with 2–3 years of experience. This role is focused on backend + fron.."
devops,Full Stack Developer,"Bohzo Ltd, Lahore , Pakistan",,150K - 200K,Less than 1 Year,"iOS Development, Restful APIs, DevOps, React Native, Next.JS","We’re looking for a hands-on full-stack developer who can own both frontend and backend development, shipping production-ready code quickly..."
devops,Software Engineer,"Siriz Apps, Lahore , Pakistan",,,2 Years,"ASP.net, Git, SOAP, MVC, Entity FrameWork, Web API, Swagger, Azure DevOps, Open Api, Micro Services Arch",We are looking for an experienced Software Engineer with .NET expertise to join our team. If you're a problem-solver with a passion for crea..
devops,Python Developer,"Brown Tech Int, Lahore , Pakistan",,,2 Years,"Git, Mongodb, PostgreSQL, Django, API Development, HTML, Database Management, Flask, AWS, DevOps, CI/CD, Google Cloud Platform (GCP), CSS, Fastapi, Python, JavaScript","We are looking for a Python Developer with 1.5 to 2 years of experience to join our team in Lahore. This is a full-time, on-site position th.."
devops,Software Engineer Executive,"Telenor Group, Islamabad , Pakistan",,,2 Years,"Transact-SQL, Git, HTTP, Responsive Design, Gulp, SASS/LESS, Object-oriented programming, Redux, Razor View Engine, CI/CD, Performance Testing Tools, React Hooks, React, CSS, HTML5, Context API, RESTful Api, Browser-based Debugging, Azure DevOps, .Net MVC, Redux Toolkit, DevOps Methodologies, RTK Query, SQL Server, TypeScript, JavaScript, CCHANNEL, ASP.NET / ASP.NET Core MVC, Entity Framework / Entity Framework Core, HTML Helpers, page layout templates, CORS, security headers, browser caching, Webpack 5, Azure Application Insights (preferred), Optimizely CMS (preferred)",Telenor Shared Services Pakistan is looking for a motivated Software Engineer to join their IT Expert Services team in Islamabad. This role ..
analyst,,,,,,,
analyst,,,,,,,
analyst,,,,,,,
analyst,,,,,,,
analyst,,,,,,,
analyst,Business Analyst,"Silverlight Research Co, All Cities , Pakistan",,,2 Years,,Silverlight Research is a leading Global Expert Network that connects top professionals with senior industry experts to deliver critical ins..
analyst,Business Analyst,"Infinkey Solutions Private Limited, Gujranwala , Pakistan",,,2 Years,,Infinkey Solutions Private Limited is a dynamic company dedicated to delivering innovative and cost-effective software and website solutions..
analyst,Data and Reporting Analyst,"MicroMerger (Pvt.) Ltd., Multiple Cities , Pakistan",,125K - 125K,3 Years,"Analytical Skills, Reporting Abilities, Technical Proficiency","Job Purpose:The Data and Reporting Analyst plays a pivotal role in ensuring the availability, integrity, and analysis of data in the Integra.."
analyst,Data Analyst,"Riaz ul Quran Academy, All Cities , Pakistan",,,2 Years,"Data Analysis, Statistical Techniques, Data Interpretation, Database Maintenance, data collection systems, trend and pattern analysis",We are seeking a full-time Data Analyst to join our team on-site in the Karachi Division. The ideal candidate will play a crucial role in in..
analyst,Business Analyst,"SP Global, Islamabad , Pakistan",,,2 Years,,The MI Customer Experience PMO team at S&P Global Market Intelligence is focused on enhancing customer interactions and driving sales effect..
analyst,Data Analyst,"Pak Suzuki Motor Company Limited, All Cities , Pakistan",,,2 Years,"Data Analysis, Statistical Analysis, SQL, R, Python, Data Cleaning",This role involves working closely with sales data to provide actionable insights that drive business decisions. The ideal candidate will be..
analyst,Actuarial Analyst,"SHMA, All Cities , Pakistan",,,2 Years,,"SHMA is a prominent actuarial consulting firm based in Pakistan, known for its strong presence in both local and regional insurance markets..."
analyst,Research Analyst,"Al-Mujaddid Group, Lahore , Pakistan",,30K - 30K,2 Years,"Data Analysis, Collaboration, Lead Generation, Commitment, Communication, Research","Located in Bahria Town Lahore, this full-time position offers a valuable opportunity for fresh graduates to begin their careers in the Produ.."
analyst,Stock Analyst,"Liberty Books Pvt Ltd., All Cities , Pakistan",,,2 Years,"Financial Modeling, Technical Analysis, Fundamental Analysis, Industry Trend Analysis, investment recommendations, equity research reports, monitoring macroeconomic indicators, regulatory change monitoring",This role involves conducting in-depth analysis of publicly traded companies and sectors to support informed investment decisions. The succe..
analyst,Data Analyst,"ContractProject based Work, Lahore , Pakistan",,,2 Years,"Tableau, Relational Databases, Power BI, DBT, NoSQL (MongoDB), SQL, SuperSet",We are looking for a detail-oriented Data Analyst who excels in SQL and has hands-on experience with modern data transformation tools such a..
analyst,Business Analyst - Retail Fashion Brand,"Aziz Fatimah Medical & Dental College (AFMDC), Faisalabad , Pakistan",,,3 Years,"Commercial Business Command, Monitoring Analysis, Business Knowledge",Product Profitability AnalysisOverall segment-wise business Performance analysisP&L AnalysisMultiple Level Sales Performance AnalysisProduct..
analyst,Business Analyst,"United Global Solutions, All Cities , Pakistan",,,2 Years,"Documentation, Operational Efficiency, Business Process Analysis, Requirements Gathering, Stakeholder Communication, Project collaboration","United Global Solutions is seeking a full-time, on-site Business Analyst to join our team in Karāchi. The ideal candidate will play a crucia.."
analyst,Financial Analyst,"Multi Services Company, Hyderabad , Pakistan",,20K - 35K,1 Year,,"Multi Services & Company offers an Internship-to-Job Opportunity for the position of Financial Analyst – Tax, Accounting & Innovation.The pr.."
